,Host Since,Country,Latitude,Longitude,Accommodates,Bathrooms,Bedrooms,Beds,Price,Cleaning Fee,Guests Included,Extra People,Minimum Nights,Maximum Nights,Number of Reviews,Entire home/apt,Private room,Shared room,Airbed,Couch,Futon,Pull-out Sofa,Real Bed,Day,Month
474752,2012-10-05,Switzerland,46.19746064058404,6.143781505475879,4.0,1.0,2.0,2.0,250.0,79.0,1.0,0.0,3.0,1125.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,10
474754,2012-11-13,Switzerland,46.1930773727582,6.139249345762289,1.0,1.0,1.0,1.0,50.0,50.0,1.0,0.0,2.0,1125.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,11
474755,2011-07-27,Switzerland,46.286928359072135,6.161659310267258,5.0,1.0,2.0,2.0,82.0,0.0,1.0,0.0,100.0,1125.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,7
474757,2012-03-15,Switzerland,46.16836588228266,6.157765463406801,5.0,1.5,3.0,3.0,226.0,0.0,4.0,25.0,4.0,50.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,3
474759,2014-06-12,Switzerland,46.20743295880153,6.217994728510122,2.0,1.0,1.0,2.0,43.0,0.0,1.0,10.0,1.0,1125.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,6
474761,2015-03-08,Switzerland,46.20135785900847,6.099904798273614,2.0,1.0,1.0,1.0,100.0,0.0,1.0,15.0,1.0,1125.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6,3
474763,2014-02-15,Switzerland,46.200102445934206,6.2015100753498,4.0,1.0,1.0,1.0,41.0,16.0,1.0,5.0,2.0,15.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,2
474764,2016-02-01,Switzerland,46.26120930470326,6.204873911281433,1.0,1.0,1.0,1.0,33.0,25.0,1.0,10.0,2.0,1125.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,2
474766,2015-07-11,Switzerland,46.23773701921924,6.081963310638048,1.0,1.0,1.0,1.0,60.0,25.0,1.0,0.0,3.0,1125.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5,7
477102,2014-11-23,Switzerland,46.20297568305871,6.157911354338207,2.0,1.0,0.0,2.0,170.0,55.0,1.0,0.0,1.0,1125.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,11
477103,2016-07-20,Switzerland,46.202006997357365,6.136063889921736,2.0,1.0,0.0,1.0,70.0,20.0,1.0,15.0,3.0,31.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,7
477105,2015-08-05,Switzerland,46.21129041358477,6.1484228301163935,1.0,1.0,1.0,1.0,54.0,60.0,1.0,0.0,1.0,1125.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,8
477106,2015-12-13,Switzerland,46.19529974020109,6.153602862794965,3.0,1.0,1.0,3.0,95.0,20.0,1.0,0.0,1.0,1125.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,12
477107,2013-07-16,Switzerland,46.21179784422968,6.132588875727548,2.0,1.0,1.0,1.0,70.0,0.0,1.0,10.0,2.0,30.0,42.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,7
477110,2013-01-23,Switzerland,46.19525949789169,6.155528967503194,4.0,1.5,2.0,2.0,281.0,100.0,1.0,0.0,5.0,1125.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1
477111,2014-12-07,Switzerland,46.20367453263912,6.148917584457079,4.0,1.0,1.0,4.0,90.0,10.0,1.0,0.0,2.0,30.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,12
477113,2013-01-23,Switzerland,46.19464581404411,6.155275226170231,2.0,1.0,0.0,1.0,135.0,100.0,1.0,0.0,5.0,1125.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1
477114,2012-05-05,Switzerland,46.20502015692648,6.164078520311896,4.0,1.5,1.0,2.0,100.0,50.0,2.0,20.0,5.0,1125.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,5
477115,2012-09-15,Switzerland,46.20663964197401,6.130870889996092,3.0,1.0,1.0,2.0,86.0,0.0,1.0,0.0,3.0,1125.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,9
477116,2013-04-11,Switzerland,46.19781537584397,6.147633083553023,3.0,0.0,2.0,0.0,160.0,100.0,1.0,0.0,6.0,120.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,4
