,Host Since,Country,Latitude,Longitude,Accommodates,Bathrooms,Bedrooms,Beds,Price,Cleaning Fee,Guests Included,Extra People,Minimum Nights,Maximum Nights,Number of Reviews,Entire home/apt,Private room,Shared room,Airbed,Couch,Futon,Pull-out Sofa,Real Bed,Day,Month
2252,2014-07-20,Ireland,53.339716537424216,-6.228552084242007,4.0,1.5,2.0,2.0,175.0,60.0,1.0,0.0,1.0,1125.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,7
2254,2015-07-24,Ireland,53.28189915064895,-6.453061507010452,2.0,1.0,1.0,1.0,33.0,0.0,1.0,30.0,1.0,1125.0,28.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,7
2336,2016-08-13,Ireland,53.36752574136468,-6.2576319823013655,1.0,1.0,1.0,4.0,25.0,0.0,1.0,0.0,1.0,1125.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5,8
2338,2014-06-07,Ireland,53.34265539186147,-6.249715607842747,2.0,1.0,1.0,1.0,87.0,50.0,1.0,0.0,4.0,1125.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5,6
2341,2016-04-22,Ireland,53.34469162415388,-6.2695808053791255,5.0,1.0,3.0,4.0,175.0,0.0,1.0,0.0,4.0,1125.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,4
2342,2013-01-13,Ireland,53.3690910842985,-6.296394990327356,2.0,2.0,1.0,1.0,49.0,15.0,2.0,0.0,2.0,1125.0,28.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6,1
2343,2012-07-07,Ireland,53.3488621245009,-6.238928609309528,6.0,2.0,2.0,4.0,400.0,0.0,1.0,0.0,7.0,1125.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,7
2344,2012-08-05,Ireland,53.3546555023521,-6.239608580531058,4.0,1.0,2.0,2.0,110.0,20.0,4.0,50.0,1.0,1125.0,111.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,8
2345,2013-06-23,Ireland,53.34742224592213,-6.279688582467207,6.0,2.0,2.0,5.0,199.0,50.0,4.0,20.0,2.0,1125.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,6
2347,2015-05-04,Ireland,53.351970984559,-6.255938455018338,7.0,2.0,2.0,5.0,120.0,100.0,1.0,0.0,3.0,1125.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,5
2348,2012-10-25,Ireland,53.3318299546939,-6.295019870873531,6.0,1.0,2.0,2.0,200.0,30.0,1.0,0.0,2.0,1125.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,10
2349,2015-08-05,Ireland,53.32970014464588,-6.260594925205976,2.0,1.0,1.0,1.0,95.0,40.0,1.0,0.0,2.0,30.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,8
2350,2016-12-10,Ireland,53.35102138885352,-6.283131279605067,2.0,1.0,0.0,1.0,50.0,25.0,1.0,20.0,1.0,1125.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5,12
2351,2015-08-31,Ireland,53.32658872191112,-6.253429128915399,2.0,1.0,1.0,1.0,85.0,25.0,1.0,20.0,2.0,1125.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,8
2352,2015-08-05,Ireland,53.32985160310353,-6.260206825520019,2.0,1.0,1.0,1.0,80.0,40.0,1.0,0.0,2.0,30.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,8
2353,2016-06-24,Ireland,53.33722929573237,-6.283210779818752,2.0,1.0,1.0,2.0,50.0,10.0,1.0,10.0,2.0,30.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,6
2354,2015-03-17,Ireland,53.366765982442224,-6.2601037764772345,2.0,2.0,1.0,1.0,100.0,0.0,2.0,70.0,2.0,1125.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,3
2572,2015-10-07,Ireland,53.34903233112102,-6.245773419864448,2.0,1.0,1.0,1.0,80.0,0.0,2.0,40.0,2.0,1125.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,10
2573,2013-05-01,Ireland,53.34517451346849,-6.269464666506719,2.0,1.0,1.0,1.0,125.0,0.0,2.0,0.0,3.0,1125.0,107.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,5
2574,2015-01-11,Ireland,53.33067227480876,-6.253995117421778,5.0,1.0,1.0,4.0,120.0,25.0,2.0,20.0,3.0,1125.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,1
2576,2013-01-05,Ireland,53.366419964769726,-6.207798972002808,2.0,1.0,1.0,1.0,28.0,5.0,1.0,30.0,1.0,1125.0,41.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5,1
2577,2014-11-25,Ireland,53.31547025528572,-6.262539216630347,4.0,1.5,2.0,3.0,190.0,0.0,1.0,0.0,1.0,1125.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,11
2579,2014-10-31,Ireland,53.32425674837907,-6.266106059826136,2.0,1.0,1.0,1.0,79.0,15.0,2.0,25.0,1.0,1125.0,57.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,10
