,Host Since,Country,Latitude,Longitude,Accommodates,Bathrooms,Bedrooms,Beds,Price,Cleaning Fee,Guests Included,Extra People,Minimum Nights,Maximum Nights,Number of Reviews,Entire home/apt,Private room,Shared room,Airbed,Couch,Futon,Pull-out Sofa,Real Bed,Day,Month
59454,2015-06-12,Germany,52.436845386638325,13.22371515726744,2.0,1.0,0.0,1.0,66.0,40.0,1.0,0.0,4.0,14.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,6
59455,2013-01-25,Germany,52.446209172054346,13.253145292724607,2.0,1.0,1.0,1.0,40.0,15.0,1.0,10.0,2.0,1125.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,1
59456,2015-04-28,Germany,52.46355255245491,13.3437874733163,2.0,1.0,1.0,1.0,21.0,0.0,1.0,0.0,1.0,1125.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,4
59458,2016-06-05,Germany,52.50204943675823,13.304025465542196,2.0,1.0,1.0,1.0,35.0,0.0,1.0,10.0,1.0,1125.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6,6
59459,2012-09-23,Germany,52.50275122902488,13.302783248023408,4.0,1.0,1.0,2.0,65.0,30.0,1.0,0.0,6.0,23.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6,9
59460,2013-12-25,Germany,52.49980294757789,13.336107720589649,4.0,1.0,1.0,2.0,147.0,0.0,1.0,0.0,3.0,360.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,12
59462,2016-05-24,Germany,52.4940450405369,13.321491780371394,6.0,1.0,2.0,4.0,150.0,25.0,4.0,25.0,1.0,1125.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,5
59464,2016-06-23,Germany,52.486643366264985,13.326103335969792,3.0,1.0,1.0,2.0,90.0,50.0,1.0,0.0,3.0,1125.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,6
59465,2015-06-04,Germany,52.48829971092283,13.326976100113107,6.0,1.0,1.0,3.0,22.0,20.0,1.0,17.0,1.0,30.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,6
59466,2017-01-27,Germany,52.49276030389322,13.332197824135626,3.0,1.0,0.0,2.0,30.0,0.0,1.0,0.0,2.0,10.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,1
59467,2012-10-03,Germany,52.48362903217633,13.32176976917747,2.0,1.0,1.0,1.0,40.0,15.0,1.0,10.0,1.0,1125.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,10
84633,2015-10-26,Germany,52.47714894616053,13.331943379106477,1.0,1.0,1.0,1.0,24.0,35.0,1.0,0.0,7.0,90.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,10
84634,2014-02-20,Germany,52.471218872900806,13.338614965929802,3.0,1.0,2.0,2.0,50.0,50.0,2.0,10.0,2.0,1125.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,2
84635,2016-11-28,Germany,52.477512130950416,13.341144451947756,2.0,1.0,1.0,1.0,45.0,20.0,2.0,12.0,7.0,1125.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,11
84636,2012-08-28,Germany,52.49296599415816,13.444541133419664,2.0,1.0,0.0,1.0,56.0,25.0,1.0,10.0,3.0,1125.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,8
84637,2015-08-30,Germany,52.488611578056734,13.444656445489764,2.0,1.0,1.0,1.0,17.0,10.0,1.0,10.0,2.0,60.0,20.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6,8
84638,2012-07-01,Germany,52.49085353021997,13.441619049231734,2.0,1.0,2.0,2.0,29.0,25.0,1.0,0.0,5.0,20.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,7
84639,2014-07-01,Germany,52.48871649309261,13.453245625807847,3.0,1.0,2.0,2.0,89.0,30.0,1.0,0.0,6.0,1125.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,7
84641,2015-08-16,Germany,52.48868208473294,13.459728728181473,1.0,2.0,1.0,1.0,60.0,0.0,1.0,0.0,1.0,1125.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6,8
84642,2013-08-12,Germany,52.4860100294183,13.463261776263757,6.0,1.0,3.0,3.0,89.0,0.0,2.0,25.0,2.0,1125.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,8
84644,2013-03-10,Germany,52.47270181740701,13.48321888428407,3.0,1.0,1.0,2.0,33.0,25.0,2.0,15.0,6.0,21.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,3
84645,2017-01-18,Germany,52.47046350843108,13.492895276270124,2.0,1.0,1.0,1.0,25.0,0.0,1.0,5.0,2.0,31.0,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1
