,accommodates,bedrooms,bathrooms,minstay,latitude,longitude,Entire home/apt,Private room,Shared room,price
542,2,1.0,1.0,3.0,37.504822,127.058953,1.0,0.0,0.0,53
547,3,1.0,2.0,2.0,37.583297,126.98428,0.0,1.0,0.0,47
548,3,1.0,1.0,3.0,37.592472,126.917114,0.0,1.0,0.0,55
549,2,1.0,1.0,2.0,37.593439,126.915683,0.0,1.0,0.0,34
553,2,1.0,1.0,1.0,37.560314,126.919937,1.0,0.0,0.0,58
556,2,1.0,1.0,1.0,37.558508,126.970182,0.0,1.0,0.0,39
559,2,1.0,2.0,3.0,37.559728,126.980074,0.0,0.0,1.0,33
561,3,1.0,1.0,1.0,37.527238,127.05377,0.0,1.0,0.0,77
562,1,1.0,1.0,2.0,37.554507,126.927408,0.0,0.0,1.0,21
563,1,1.0,1.0,2.0,37.55433,126.929594,0.0,0.0,1.0,21
567,2,1.0,2.0,1.0,37.527045,127.053163,0.0,1.0,0.0,69
573,6,1.0,2.0,1.0,37.523006,127.020655,0.0,0.0,1.0,26
574,4,1.0,1.0,1.0,37.519171,126.904188,1.0,0.0,0.0,50
575,6,1.0,2.0,1.0,37.55696,126.930272,0.0,0.0,1.0,15
577,5,1.0,1.0,4.0,37.493511,127.026521,1.0,0.0,0.0,57
578,6,1.0,1.0,1.0,37.55856,126.969408,0.0,1.0,0.0,20
580,2,1.0,1.0,1.0,37.532841,127.073067,0.0,1.0,0.0,27
581,4,0.0,1.0,1.0,37.561281,126.9904,1.0,0.0,0.0,50
582,4,0.0,1.0,1.0,37.637676,127.015953,1.0,0.0,0.0,29
585,4,1.0,1.0,5.0,37.565869,127.001274,1.0,0.0,0.0,62
586,8,2.0,1.0,1.0,37.493247,127.030678,1.0,0.0,0.0,69
588,1,1.0,1.0,1.0,37.558702,126.899258,0.0,1.0,0.0,39
592,4,1.0,1.0,2.0,37.576085,126.986157,1.0,0.0,0.0,57
594,2,1.0,1.0,2.0,37.545731,127.08756,0.0,1.0,0.0,28
596,2,1.0,1.0,5.0,37.505689,127.021697,1.0,0.0,0.0,82
602,4,1.0,3.0,5.0,37.581341,126.984868,0.0,1.0,0.0,105
604,2,1.0,1.0,1.0,37.545285,126.978896,0.0,1.0,0.0,36
606,4,1.0,1.0,1.0,37.519521,126.902334,1.0,0.0,0.0,62
608,5,1.0,1.0,2.0,37.572169,126.976851,1.0,0.0,0.0,65
611,3,1.0,1.0,1.0,37.501962,127.02495,1.0,0.0,0.0,59
612,3,1.0,1.0,3.0,37.476186,126.948594,0.0,1.0,0.0,37
613,1,0.0,1.0,2.0,37.476422,126.947642,1.0,0.0,0.0,27
615,6,2.0,1.0,4.0,37.583988,126.971821,1.0,0.0,0.0,103
616,7,2.0,1.0,1.0,37.572182,126.967614,1.0,0.0,0.0,62
617,4,1.0,1.0,1.0,37.557659,126.925752,1.0,0.0,0.0,67
618,6,1.0,1.0,2.0,37.556014,126.923321,1.0,0.0,0.0,130
619,3,1.0,1.0,5.0,37.566717,127.00232,1.0,0.0,0.0,60
620,16,1.0,3.0,2.0,37.560808,126.921799,0.0,0.0,1.0,19
621,3,1.0,1.0,2.0,37.551544,126.926858,1.0,0.0,0.0,45
622,6,2.0,1.0,1.0,37.555496,126.969751,1.0,0.0,0.0,72
623,2,1.0,1.0,7.0,37.461972,126.926711,0.0,1.0,0.0,31
624,1,1.0,1.0,1.0,37.58826,126.94551,0.0,1.0,0.0,22
626,5,2.0,1.0,2.0,37.554925,126.971357,1.0,0.0,0.0,72
627,12,5.0,2.0,1.0,37.51977,126.965026,1.0,0.0,0.0,287
629,4,1.0,1.0,1.0,37.565076,126.967053,1.0,0.0,0.0,50
631,5,1.0,1.0,1.0,37.575234,126.973267,1.0,0.0,0.0,66
636,8,3.0,2.0,2.0,37.586114,126.967497,1.0,0.0,0.0,124
642,2,1.0,1.0,6.0,37.579007,126.978807,0.0,1.0,0.0,53
643,7,0.0,1.0,1.0,37.555279,126.969569,1.0,0.0,0.0,88
644,2,1.0,1.0,1.0,37.526727,127.053524,0.0,1.0,0.0,57
646,2,1.0,1.0,1.0,37.573884,126.985633,1.0,0.0,0.0,65
647,6,2.0,1.0,1.0,37.58007,127.001023,1.0,0.0,0.0,47
648,2,1.0,2.0,1.0,37.558319,126.923518,0.0,1.0,0.0,23
651,4,1.0,1.0,2.0,37.543705,126.950672,1.0,0.0,0.0,60
652,2,0.0,1.0,3.0,37.580986,127.002524,1.0,0.0,0.0,67
653,2,0.0,1.0,4.0,37.581862,127.001531,1.0,0.0,0.0,67
654,4,1.0,1.0,2.0,37.556346,126.945046,1.0,0.0,0.0,61
655,5,2.0,1.0,2.0,37.585055,126.984007,1.0,0.0,0.0,219
656,4,1.0,1.0,2.0,37.555351,126.945132,1.0,0.0,0.0,61
658,3,1.0,1.0,0.0,37.548853,126.940257,1.0,0.0,0.0,37
659,2,1.0,1.0,1.0,37.545659,126.980381,0.0,1.0,0.0,35
662,4,1.0,2.0,1.0,37.514546,126.89548,0.0,0.0,1.0,15
663,8,1.0,2.0,1.0,37.514035,126.895935,0.0,0.0,1.0,12
664,2,1.0,1.0,2.0,37.523917,127.046975,1.0,0.0,0.0,42
666,1,1.0,0.0,2.0,37.47072,126.943697,0.0,1.0,0.0,35
667,3,1.0,1.0,1.0,37.583106,126.96861,0.0,1.0,0.0,96
668,3,1.0,2.0,3.0,37.515368,126.89428,0.0,1.0,0.0,35
669,2,1.0,1.0,1.0,37.575599,126.986089,1.0,0.0,0.0,55
672,13,3.0,3.0,2.0,37.583909,126.980773,1.0,0.0,0.0,305
676,6,0.0,1.0,1.0,37.575349,126.984474,1.0,0.0,0.0,72
677,6,2.0,2.0,1.0,37.513209,127.033164,1.0,0.0,0.0,105
679,2,1.0,2.0,1.0,37.583984,126.996795,0.0,1.0,0.0,40
681,2,1.0,1.0,2.0,37.560826,126.922251,1.0,0.0,0.0,46
682,2,1.0,1.0,3.0,37.560266,126.922138,1.0,0.0,0.0,36
683,3,1.0,1.0,2.0,37.558196,126.924865,1.0,0.0,0.0,64
684,2,1.0,1.0,1.0,37.581069,126.972102,0.0,1.0,0.0,78
685,2,1.0,1.0,1.0,37.581497,126.969869,0.0,1.0,0.0,69
686,6,1.0,1.0,2.0,37.556925,126.923734,1.0,0.0,0.0,75
687,6,3.0,2.0,1.0,37.534515,127.00054,1.0,0.0,0.0,170
688,8,1.0,1.0,2.0,37.566192,126.995125,1.0,0.0,0.0,61
691,10,0.0,2.0,1.0,37.516299,127.038378,1.0,0.0,0.0,87
692,2,1.0,2.0,2.0,37.5932,126.915462,0.0,1.0,0.0,34
695,4,1.0,2.0,2.0,37.548283,126.94268,0.0,0.0,1.0,15
696,2,1.0,2.0,2.0,37.548176,126.943344,0.0,0.0,1.0,15
697,1,1.0,2.0,2.0,37.54863,126.943466,0.0,1.0,0.0,21
698,4,0.0,1.0,2.0,37.559969,126.992168,1.0,0.0,0.0,53
701,7,0.0,1.0,1.0,37.554347,126.968844,1.0,0.0,0.0,85
702,3,1.0,1.0,1.0,37.574154,126.990478,0.0,1.0,0.0,53
703,2,1.0,1.0,2.0,37.558774,126.924838,1.0,0.0,0.0,63
707,6,1.0,1.0,1.0,37.570083,126.974189,0.0,1.0,0.0,104
708,1,1.0,1.0,2.0,37.558547,126.925472,1.0,0.0,0.0,40
709,3,1.0,1.0,2.0,37.510302,127.048197,1.0,0.0,0.0,100
710,2,1.0,1.0,2.0,37.558926,126.925294,1.0,0.0,0.0,63
712,6,1.0,1.0,2.0,37.495999,127.025295,1.0,0.0,0.0,77
716,8,1.0,2.0,2.0,37.548383,126.942213,0.0,0.0,1.0,15
717,7,2.0,1.0,1.0,37.490279,127.030924,1.0,0.0,0.0,69
719,2,1.0,1.0,1.0,37.512148,127.053769,1.0,0.0,0.0,75
721,10,4.0,4.0,1.0,37.581131,126.970012,1.0,0.0,0.0,262
722,5,1.0,1.0,1.0,37.54242,126.947838,1.0,0.0,0.0,61
723,4,0.0,1.0,2.0,37.580304,126.987818,1.0,0.0,0.0,68
726,2,1.0,1.0,1.0,37.559313,126.98479,0.0,1.0,0.0,55
727,2,1.0,1.0,2.0,37.56082,126.922335,1.0,0.0,0.0,36
728,2,1.0,1.0,1.0,37.55784,126.984296,0.0,1.0,0.0,55
730,3,0.0,1.0,2.0,37.553657,126.969552,1.0,0.0,0.0,52
731,4,2.0,1.0,2.0,37.556966,126.929526,1.0,0.0,0.0,68
732,2,1.0,1.0,3.0,37.553047,126.934895,1.0,0.0,0.0,55
733,2,1.0,0.0,3.0,37.588846,127.02241,0.0,1.0,0.0,15
734,6,2.0,1.0,2.0,37.572742,126.97209,1.0,0.0,0.0,50
736,4,1.0,1.0,1.0,37.560754,126.92547,0.0,1.0,0.0,78
737,5,1.0,1.0,1.0,37.560641,126.926189,0.0,1.0,0.0,87
738,4,1.0,1.0,1.0,37.562174,126.926972,0.0,1.0,0.0,61
739,4,1.0,1.0,1.0,37.561992,126.927178,0.0,1.0,0.0,61
745,2,1.0,1.0,0.0,37.558432,126.92771,1.0,0.0,0.0,50
746,3,1.0,1.0,1.0,37.533611,126.993015,0.0,1.0,0.0,125
748,3,1.0,1.0,2.0,37.530276,127.000713,0.0,1.0,0.0,34
749,2,1.0,1.0,2.0,37.549903,126.981089,1.0,0.0,0.0,41
750,3,1.0,1.0,1.0,37.521613,127.026404,0.0,0.0,1.0,23
752,2,1.0,1.0,3.0,37.50639,127.019721,1.0,0.0,0.0,81
753,6,1.0,1.0,1.0,37.569035,126.985285,1.0,0.0,0.0,60
754,4,0.0,1.0,1.0,37.573846,126.97375,1.0,0.0,0.0,94
755,2,0.0,1.0,1.0,37.562471,126.921155,1.0,0.0,0.0,85
758,5,2.0,1.0,1.0,37.577578,126.976972,1.0,0.0,0.0,53
760,1,1.0,1.0,2.0,37.555696,126.938391,0.0,1.0,0.0,18
761,2,1.0,1.0,1.0,37.573236,126.978375,0.0,1.0,0.0,96
762,2,1.0,1.0,2.0,37.498728,127.034227,1.0,0.0,0.0,63
764,6,3.0,1.0,1.0,37.515373,126.917821,1.0,0.0,0.0,43
765,1,0.0,1.0,3.0,37.506455,127.060239,1.0,0.0,0.0,43
766,8,3.0,1.0,3.0,37.562205,126.921078,1.0,0.0,0.0,131
767,1,1.0,1.0,2.0,37.559851,126.921059,0.0,1.0,0.0,27
768,1,1.0,1.0,7.0,37.558235,126.909639,0.0,1.0,0.0,20
769,1,1.0,1.0,7.0,37.558226,126.909702,0.0,1.0,0.0,20
771,2,1.0,1.0,2.0,37.528528,126.921888,1.0,0.0,0.0,40
772,3,1.0,2.0,1.0,37.505877,127.124159,0.0,1.0,0.0,36
773,3,1.0,1.0,2.0,37.51219,126.915152,1.0,0.0,0.0,46
778,6,2.0,1.0,2.0,37.561604,126.921808,1.0,0.0,0.0,126
781,2,1.0,1.0,1.0,37.545622,126.98081,0.0,1.0,0.0,25
783,3,2.0,1.0,3.0,37.558313,126.927068,1.0,0.0,0.0,40
784,3,1.0,1.0,1.0,37.503655,127.051175,1.0,0.0,0.0,103
785,16,4.0,4.0,2.0,37.563191,126.95848,1.0,0.0,0.0,150
786,4,2.0,1.0,20.0,37.557401,126.925113,1.0,0.0,0.0,58
791,4,0.0,1.0,6.0,37.525068,127.029563,1.0,0.0,0.0,70
792,6,1.0,1.0,1.0,37.569184,126.984528,1.0,0.0,0.0,60
793,7,3.0,2.0,1.0,37.534377,126.998593,1.0,0.0,0.0,170
794,6,2.0,1.0,20.0,37.554802,126.970182,1.0,0.0,0.0,74
795,8,1.0,2.0,1.0,37.554374,126.926923,0.0,0.0,1.0,18
796,3,1.0,1.0,3.0,37.561457,126.989649,1.0,0.0,0.0,70
801,2,1.0,2.0,2.0,37.499178,127.019497,0.0,1.0,0.0,39
802,4,1.0,2.0,1.0,37.552571,126.926302,0.0,0.0,1.0,22
803,7,2.0,1.0,2.0,37.537667,126.991191,1.0,0.0,0.0,92
804,16,3.0,1.0,1.0,37.588088,126.942613,1.0,0.0,0.0,81
805,4,1.0,1.0,2.0,37.562256,126.92332,0.0,0.0,1.0,22
806,1,1.0,0.0,1.0,37.560998,126.919879,0.0,0.0,1.0,20
810,2,1.0,1.0,1.0,37.5609,126.920556,0.0,1.0,0.0,58
811,3,1.0,1.0,1.0,37.562211,126.920487,1.0,0.0,0.0,76
812,3,1.0,0.0,1.0,37.562519,126.920107,0.0,1.0,0.0,43
813,16,1.0,8.0,1.0,37.560871,126.926018,0.0,0.0,1.0,18
814,10,3.0,1.0,1.0,37.564042,126.91013,1.0,0.0,0.0,12
817,8,1.0,2.0,1.0,37.565411,126.922372,0.0,0.0,1.0,13
818,6,1.0,2.0,1.0,37.56531,126.922953,0.0,0.0,1.0,14
819,6,1.0,2.0,1.0,37.564933,126.922972,0.0,0.0,1.0,15
821,2,1.0,2.0,1.0,37.565089,126.92275,0.0,1.0,0.0,43
824,3,2.0,1.0,3.0,37.553739,127.083186,1.0,0.0,0.0,50
825,4,0.0,1.0,2.0,37.499396,127.029281,1.0,0.0,0.0,75
828,6,2.0,0.0,2.0,37.553925,126.922761,1.0,0.0,0.0,205
829,2,1.0,1.0,1.0,37.565933,126.966992,1.0,0.0,0.0,93
836,2,0.0,1.0,4.0,37.55494,126.936899,1.0,0.0,0.0,46
838,8,1.0,2.0,1.0,37.515246,126.894964,0.0,0.0,1.0,12
839,2,1.0,2.0,3.0,37.592624,126.915407,0.0,1.0,0.0,35
842,2,0.0,1.0,1.0,37.552908,126.932859,1.0,0.0,0.0,35
844,2,0.0,1.0,3.0,37.505179,127.024446,1.0,0.0,0.0,101
850,15,1.0,4.0,1.0,37.553795,126.924031,0.0,0.0,1.0,15
854,16,2.0,1.0,1.0,37.553739,126.970062,1.0,0.0,0.0,75
855,4,0.0,1.0,2.0,37.552466,126.969633,1.0,0.0,0.0,77
856,2,1.0,1.0,2.0,37.5611,126.99284,1.0,0.0,0.0,78
862,8,2.0,2.0,2.0,37.536309,126.991522,1.0,0.0,0.0,122
863,2,1.0,1.0,2.0,37.560507,126.925766,1.0,0.0,0.0,56
864,2,1.0,1.0,2.0,37.558511,126.926531,1.0,0.0,0.0,56
867,5,2.0,1.0,2.0,37.573134,126.974167,1.0,0.0,0.0,69
868,3,1.0,1.0,0.0,37.56372,126.927806,1.0,0.0,0.0,41
869,4,1.0,1.0,2.0,37.561449,126.992348,1.0,0.0,0.0,53
870,4,1.0,1.0,2.0,37.558444,126.923838,1.0,0.0,0.0,80
871,12,3.0,1.0,2.0,37.533813,126.9904,1.0,0.0,0.0,90
875,3,1.0,1.0,1.0,37.556086,126.927692,0.0,1.0,0.0,70
877,8,3.0,1.0,2.0,37.555256,126.927041,1.0,0.0,0.0,95
879,10,1.0,1.0,1.0,37.531621,126.998313,0.0,0.0,1.0,20
880,2,1.0,1.0,1.0,37.533349,126.999808,0.0,1.0,0.0,29
881,2,1.0,1.0,1.0,37.499393,127.03401,1.0,0.0,0.0,63
882,2,0.0,1.0,1.0,37.499142,127.033856,1.0,0.0,0.0,65
887,2,1.0,1.0,1.0,37.555669,126.912667,1.0,0.0,0.0,48
891,2,0.0,1.0,3.0,37.511034,127.041238,1.0,0.0,0.0,39
892,8,2.0,1.0,2.0,37.558491,126.924514,1.0,0.0,0.0,65
893,2,1.0,1.0,2.0,37.496705,127.03623,1.0,0.0,0.0,721
895,2,1.0,1.0,1.0,37.554971,126.927521,0.0,1.0,0.0,44
896,2,1.0,1.0,1.0,37.556244,126.927454,0.0,1.0,0.0,62
897,4,1.0,0.0,1.0,37.561054,126.92031,0.0,1.0,0.0,43
898,1,1.0,3.0,1.0,37.554343,126.923091,0.0,1.0,0.0,43
900,5,1.0,1.0,2.0,37.574252,126.970677,1.0,0.0,0.0,83
901,5,2.0,1.0,2.0,37.492632,127.087199,1.0,0.0,0.0,80
902,2,1.0,1.0,3.0,37.5364,126.992448,0.0,1.0,0.0,44
904,2,1.0,2.0,1.0,37.526612,127.031029,0.0,1.0,0.0,53
905,2,1.0,1.0,1.0,37.572039,126.997617,0.0,1.0,0.0,61
907,1,1.0,1.0,1.0,37.557006,126.944911,0.0,1.0,0.0,43
908,2,1.0,1.0,1.0,37.555306,126.945353,0.0,1.0,0.0,61
909,11,5.0,0.0,1.0,37.513597,126.911927,1.0,0.0,0.0,144
910,2,0.0,1.0,2.0,37.538138,127.075401,1.0,0.0,0.0,38
911,3,1.0,1.0,1.0,37.572999,126.973261,1.0,0.0,0.0,62
912,4,1.0,1.0,5.0,37.523974,127.031269,1.0,0.0,0.0,50
913,8,2.0,2.0,2.0,37.557832,126.982249,1.0,0.0,0.0,166
914,2,1.0,1.0,1.0,37.556257,126.928266,1.0,0.0,0.0,33
915,2,1.0,0.0,1.0,37.504271,127.027881,0.0,1.0,0.0,94
917,2,1.0,1.0,7.0,37.539773,126.848319,1.0,0.0,0.0,30
919,3,1.0,3.0,1.0,37.556072,126.924436,0.0,1.0,0.0,61
920,2,1.0,1.0,2.0,37.563294,126.917936,0.0,1.0,0.0,57
921,4,1.0,2.0,1.0,37.552496,126.925787,0.0,0.0,1.0,18
922,2,1.0,0.0,1.0,37.505146,127.027545,0.0,1.0,0.0,87
924,4,1.0,0.0,1.0,37.504618,127.028172,0.0,0.0,1.0,39
925,7,1.0,1.0,2.0,37.561797,126.991899,1.0,0.0,0.0,82
926,2,1.0,2.0,1.0,37.552797,126.926281,0.0,1.0,0.0,53
927,8,1.0,2.0,1.0,37.554372,126.926815,0.0,0.0,1.0,18
929,2,1.0,0.0,1.0,37.504482,127.026165,0.0,1.0,0.0,87
932,2,1.0,1.0,1.0,37.535003,126.991128,0.0,1.0,0.0,73
935,2,1.0,1.0,1.0,37.533475,126.990877,0.0,1.0,0.0,81
936,4,1.0,1.0,1.0,37.558388,126.925438,1.0,0.0,0.0,70
938,1,1.0,1.0,3.0,37.558535,126.980945,0.0,0.0,1.0,25
939,6,3.0,1.0,1.0,37.552386,126.914199,1.0,0.0,0.0,108
940,2,1.0,1.0,7.0,37.559108,127.027881,0.0,1.0,0.0,22
941,5,2.0,1.0,2.0,37.615578,126.919484,1.0,0.0,0.0,72
943,6,0.0,1.0,1.0,37.562252,126.998656,1.0,0.0,0.0,75
945,5,2.0,1.0,2.0,37.554008,126.96985,1.0,0.0,0.0,72
947,16,4.0,2.0,1.0,37.561113,126.920125,1.0,0.0,0.0,297
948,16,6.0,1.0,1.0,37.559952,126.920317,1.0,0.0,0.0,14
949,6,1.0,2.0,1.0,37.559273,126.920543,0.0,0.0,1.0,14
954,7,2.0,1.0,2.0,37.552341,127.083617,1.0,0.0,0.0,101
956,4,0.0,1.0,1.0,37.552892,126.969387,1.0,0.0,0.0,78
958,8,1.0,3.0,3.0,37.56129,126.923357,0.0,0.0,1.0,16
959,2,1.0,1.0,3.0,37.593789,127.015609,1.0,0.0,0.0,57
960,2,1.0,1.0,0.0,37.56691,126.979155,1.0,0.0,0.0,57
962,2,1.0,1.0,3.0,37.55345,126.944074,0.0,1.0,0.0,22
963,12,5.0,4.0,2.0,37.584891,126.98373,1.0,0.0,0.0,390
964,2,1.0,1.0,1.0,37.554007,126.916824,0.0,1.0,0.0,35
965,2,1.0,1.0,1.0,37.541821,126.846288,0.0,1.0,0.0,13
967,2,1.0,1.0,1.0,37.556635,126.927203,0.0,1.0,0.0,43
972,4,2.0,1.0,2.0,37.571795,126.971539,1.0,0.0,0.0,155
973,3,1.0,1.0,1.0,37.561333,126.921796,0.0,1.0,0.0,35
974,3,1.0,1.0,2.0,37.558735,126.922848,0.0,1.0,0.0,31
975,4,1.0,1.0,1.0,37.5613,126.921252,0.0,1.0,0.0,31
977,2,1.0,0.0,20.0,37.511804,126.954349,0.0,0.0,1.0,31
978,1,1.0,0.0,20.0,37.511666,126.954233,0.0,1.0,0.0,21
979,1,1.0,1.0,5.0,37.537656,126.991219,0.0,1.0,0.0,30
980,16,6.0,2.0,2.0,37.558156,126.922975,1.0,0.0,0.0,261
982,2,1.0,0.0,3.0,37.591842,126.964732,1.0,0.0,0.0,100
987,8,2.0,1.0,1.0,37.536374,126.993765,1.0,0.0,0.0,100
988,2,1.0,1.0,1.0,37.554591,126.916786,0.0,1.0,0.0,36
989,5,1.0,1.0,2.0,37.565115,126.918975,0.0,1.0,0.0,74
991,3,1.0,1.0,2.0,37.565115,126.917544,0.0,1.0,0.0,43
992,2,1.0,1.0,1.0,37.603603,127.024234,0.0,1.0,0.0,26
993,2,1.0,0.0,2.0,37.656748,127.04376,0.0,1.0,0.0,40
994,4,1.0,1.0,1.0,37.538969,127.065463,1.0,0.0,0.0,26
995,3,1.0,1.0,3.0,37.552076,126.955394,1.0,0.0,0.0,42
997,4,1.0,1.0,1.0,37.53609,126.968748,1.0,0.0,0.0,51
998,6,1.0,1.0,2.0,37.56215,126.99153,1.0,0.0,0.0,57
1003,5,1.0,1.0,2.0,37.561987,126.994178,1.0,0.0,0.0,72
1008,6,1.0,1.0,1.0,37.574759,126.973705,1.0,0.0,0.0,105
1009,4,0.0,1.0,1.0,37.561267,126.991733,1.0,0.0,0.0,60
1011,16,2.0,1.0,1.0,37.554277,126.969022,1.0,0.0,0.0,110
1013,7,1.0,1.0,2.0,37.56175,126.991591,1.0,0.0,0.0,82
1015,8,2.0,1.0,1.0,37.553407,126.934986,1.0,0.0,0.0,90
1016,3,0.0,1.0,2.0,37.520122,127.024678,1.0,0.0,0.0,49
1019,2,1.0,1.0,1.0,37.507864,127.058877,1.0,0.0,0.0,70
1021,2,1.0,0.0,20.0,37.511463,126.955595,0.0,0.0,1.0,26
1023,2,1.0,4.0,2.0,37.583099,126.986222,0.0,1.0,0.0,61
1025,5,1.0,1.0,3.0,37.552392,127.083959,1.0,0.0,0.0,67
1026,4,1.0,1.0,3.0,37.504552,127.042511,1.0,0.0,0.0,60
1027,3,0.0,1.0,0.0,37.542922,126.94941,1.0,0.0,0.0,54
1028,3,1.0,1.0,0.0,37.563688,126.92783,1.0,0.0,0.0,43
1029,2,1.0,1.0,3.0,37.526404,127.031149,1.0,0.0,0.0,43
1030,4,2.0,2.0,3.0,37.55636,126.930139,1.0,0.0,0.0,123
1031,2,1.0,1.0,1.0,37.556009,126.936756,0.0,1.0,0.0,39
1032,2,1.0,1.0,1.0,37.555623,126.938898,0.0,1.0,0.0,39
1033,3,0.0,1.0,1.0,37.534072,126.900941,1.0,0.0,0.0,52
1034,4,1.0,1.0,1.0,37.571732,127.013248,1.0,0.0,0.0,309
1036,2,1.0,1.0,1.0,37.558783,126.926653,0.0,1.0,0.0,33
1038,2,1.0,1.0,1.0,37.537646,126.944625,0.0,1.0,0.0,26
1039,2,1.0,1.0,4.0,37.587849,126.913357,0.0,1.0,0.0,28
1041,6,2.0,1.0,1.0,37.578776,127.002038,1.0,0.0,0.0,48
1045,4,1.0,1.0,3.0,37.505078,127.043206,1.0,0.0,0.0,60
1046,4,1.0,1.0,3.0,37.504337,127.042562,1.0,0.0,0.0,62
1049,2,1.0,0.0,2.0,37.656887,127.043613,0.0,1.0,0.0,40
1053,5,2.0,1.0,2.0,37.55456,126.969941,1.0,0.0,0.0,71
1056,2,0.0,1.0,1.0,37.575013,126.985367,1.0,0.0,0.0,55
1058,6,1.0,2.0,1.0,37.556635,126.927993,0.0,0.0,1.0,14
1059,2,1.0,0.0,1.0,37.574139,126.934391,0.0,1.0,0.0,41
1060,2,1.0,1.0,0.0,37.569957,127.008784,0.0,1.0,0.0,120
1061,2,1.0,2.0,3.0,37.455807,126.887666,0.0,1.0,0.0,26
1062,4,1.0,1.0,0.0,37.570118,127.00336,0.0,1.0,0.0,118
1066,2,0.0,1.0,3.0,37.520451,127.023511,1.0,0.0,0.0,54
1067,2,1.0,1.0,1.0,37.522185,127.024764,1.0,0.0,0.0,72
1068,7,0.0,1.0,1.0,37.553751,126.969051,1.0,0.0,0.0,85
1070,2,0.0,1.0,1.0,37.533369,127.075084,1.0,0.0,0.0,36
1071,8,1.0,2.0,2.0,37.659786,127.070364,0.0,1.0,0.0,44
1072,2,1.0,1.0,2.0,37.519373,127.025574,0.0,1.0,0.0,52
1073,4,1.0,0.0,1.0,37.585413,126.996712,0.0,0.0,1.0,13
1074,1,1.0,0.0,1.0,37.58429,126.998837,0.0,1.0,0.0,25
1075,2,1.0,0.0,1.0,37.584183,126.997984,0.0,1.0,0.0,33
1077,5,1.0,1.0,2.0,37.557483,126.925252,1.0,0.0,0.0,80
1083,2,0.0,1.0,2.0,37.557331,126.964324,1.0,0.0,0.0,52
1084,3,1.0,1.0,2.0,37.519987,127.006509,1.0,0.0,0.0,67
1086,5,3.0,1.0,1.0,37.538775,126.998438,1.0,0.0,0.0,110
1088,3,1.0,1.0,2.0,37.579216,127.019506,1.0,0.0,0.0,56
1089,4,1.0,1.0,3.0,37.504559,127.043927,1.0,0.0,0.0,60
1090,2,1.0,2.0,1.0,37.581321,126.986503,0.0,1.0,0.0,53
1093,5,2.0,1.0,2.0,37.555473,126.969741,1.0,0.0,0.0,82
1094,1,1.0,1.0,5.0,37.566586,126.939046,0.0,1.0,0.0,20
1095,5,2.0,1.0,3.0,37.553451,126.969647,1.0,0.0,0.0,65
1097,8,2.0,1.0,1.0,37.55813,126.860957,1.0,0.0,0.0,50
1098,6,0.0,1.0,1.0,37.554242,126.970352,1.0,0.0,0.0,95
1100,11,4.0,4.0,1.0,37.55938,126.964127,1.0,0.0,0.0,100
1101,2,1.0,1.0,2.0,37.498784,127.031623,1.0,0.0,0.0,65
1103,2,1.0,1.0,2.0,37.554024,126.931982,1.0,0.0,0.0,56
1104,4,1.0,1.0,1.0,37.5556,126.932209,1.0,0.0,0.0,57
1105,4,1.0,1.0,1.0,37.553793,126.932229,1.0,0.0,0.0,57
1108,4,1.0,1.0,2.0,37.526147,127.145464,1.0,0.0,0.0,31
1109,10,3.0,1.0,3.0,37.536225,126.988696,1.0,0.0,0.0,156
1110,2,1.0,1.0,1.0,37.562972,126.923193,0.0,1.0,0.0,53
1112,2,0.0,1.0,2.0,37.510197,127.019673,1.0,0.0,0.0,55
1113,6,2.0,1.0,2.0,37.518619,127.024023,1.0,0.0,0.0,82
1114,16,3.0,1.0,1.0,37.58808,126.943227,1.0,0.0,0.0,110
1115,6,1.0,3.0,1.0,37.560581,126.921556,0.0,0.0,1.0,19
1116,2,1.0,1.0,1.0,37.506914,127.059342,1.0,0.0,0.0,70
1121,2,1.0,0.0,1.0,37.576359,126.990584,0.0,1.0,0.0,62
1122,3,1.0,1.0,2.0,37.57389,126.971312,1.0,0.0,0.0,70
1126,2,0.0,1.0,1.0,37.493831,127.042594,1.0,0.0,0.0,50
1127,2,1.0,1.0,2.0,37.553731,126.996887,0.0,1.0,0.0,31
1128,2,1.0,1.0,2.0,37.5529,126.997324,0.0,1.0,0.0,36
1129,3,1.0,1.0,2.0,37.517428,126.902025,1.0,0.0,0.0,70
1131,5,2.0,1.0,2.0,37.615256,126.920393,1.0,0.0,0.0,70
1132,16,4.0,2.0,1.0,37.553934,126.928506,1.0,0.0,0.0,313
1133,2,0.0,1.0,3.0,37.507573,127.057605,1.0,0.0,0.0,55
1134,3,0.0,1.0,3.0,37.493046,127.02918,1.0,0.0,0.0,92
1136,2,1.0,1.0,1.0,37.565384,126.978253,0.0,1.0,0.0,53
1140,6,2.0,1.0,2.0,37.572327,126.972375,1.0,0.0,0.0,81
1142,16,2.0,1.0,1.0,37.55611,126.972142,1.0,0.0,0.0,130
1143,3,1.0,1.0,1.0,37.55329,126.922631,0.0,1.0,0.0,61
1145,10,3.0,1.0,3.0,37.538675,126.989455,1.0,0.0,0.0,152
1146,5,2.0,1.0,1.0,37.554193,126.969339,1.0,0.0,0.0,70
1147,5,0.0,1.0,1.0,37.533979,126.971424,1.0,0.0,0.0,57
