,Host Since,Country,Latitude,Longitude,Accommodates,Bathrooms,Bedrooms,Beds,Price,Cleaning Fee,Guests Included,Extra People,Minimum Nights,Maximum Nights,Number of Reviews,Entire home/apt,Private room,Shared room,Airbed,Couch,Futon,Pull-out Sofa,Real Bed,Day,Month
414728,2015-05-07,Belgium,50.84248257248434,4.355394750640434,4.0,1.0,2.0,2.0,70.0,0.0,2.0,10.0,1.0,1125.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,5
414729,2013-08-02,Belgium,50.90100644902946,4.336689342584736,4.0,1.0,1.0,1.0,110.0,0.0,1.0,20.0,1.0,365.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,8
414730,2014-06-26,Belgium,50.84619697259362,4.350802769644244,3.0,1.0,1.0,2.0,65.0,25.0,2.0,15.0,2.0,1125.0,137.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,6
414731,2013-09-10,Belgium,50.84977828948214,4.345554980476243,2.0,1.0,1.0,1.0,50.0,15.0,1.0,0.0,2.0,365.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,9
414733,2013-03-06,Belgium,50.8546688543564,4.345977566074895,2.0,1.0,1.0,1.0,59.0,30.0,1.0,0.0,1.0,1125.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,3
427102,2013-10-25,Belgium,50.84623912076571,4.379498611079879,3.0,1.0,1.0,2.0,59.0,17.0,2.0,20.0,2.0,1125.0,75.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,10
427103,2014-05-08,Belgium,50.84767950938775,4.385148648648897,4.0,1.5,2.0,4.0,500.0,20.0,1.0,0.0,2.0,1125.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,5
427105,2011-07-27,Belgium,50.84411692863855,4.35252752781386,4.0,1.5,2.0,2.0,120.0,0.0,2.0,15.0,3.0,365.0,87.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,7
427108,2015-12-23,Belgium,50.847916339714814,4.383260469316764,2.0,1.0,0.0,1.0,40.0,0.0,1.0,0.0,3.0,1125.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,12
427109,2012-03-13,Belgium,50.85288200681914,4.343656687981003,4.0,1.0,2.0,2.0,129.0,60.0,1.0,0.0,2.0,1125.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,3
427110,2015-12-25,Belgium,50.83945429008909,4.392133560533738,4.0,1.0,1.0,2.0,109.0,0.0,2.0,25.0,2.0,31.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,12
427111,2017-01-18,Belgium,50.84405705988342,4.340689245031907,3.0,1.0,1.0,3.0,44.0,24.0,1.0,0.0,90.0,180.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1
